Scenario,Rule,CommitteeRule,PlatoonSize,Iteration,Rejected,Agent,Utility1,HammingDistance1,Utility2,HammingDistance2,Utility3,HammingDistance3
Unstable,Copeland,Minimax,6,20,0,7,,,0.9397163947163947,9.0,0.9824712002972872,5.0
Unstable,Copeland,Minimax,6,20,0,8,,,0.9104365436543654,4.0,0.8609513560051657,7.0
Unstable,Copeland,Minimax,6,21,0,0,0.9287273493468183,6.0,0.8844557522123895,6.0,0.9287273493468183,6.0
Unstable,Copeland,Minimax,6,21,0,1,0.8825025329280648,8.0,0.9356702127659575,8.0,0.8825025329280648,4.0
Unstable,Copeland,Minimax,6,21,0,2,0.9280952380952381,6.0,0.9790918367346939,6.0,0.9280952380952381,6.0
Unstable,Copeland,Minimax,6,21,0,3,0.9599198491277698,6.0,0.9895990099009901,6.0,0.9599198491277698,6.0
Unstable,Copeland,Minimax,6,21,0,4,0.9995238095238095,4.0,0.9518809523809524,4.0,0.9995238095238095,7.0
Unstable,Copeland,Minimax,6,21,0,5,0.9125672877846791,8.0,0.8690652173913044,8.0,0.9125672877846791,4.0
Unstable,Copeland,Minimax,6,21,0,6,,,0.9356702127659575,9.0,0.8825025329280648,5.0
Unstable,Copeland,Minimax,6,21,0,7,,,0.9468684210526317,9.0,0.8942606516290726,5.0
Unstable,Copeland,Minimax,6,21,0,8,,,0.98939898989899,4.0,0.9389177489177489,7.0
Unstable,Copeland,Minimax,6,22,0,0,0.9599198491277698,6.0,0.9599198491277698,6.0,0.9104365436543654,6.0
Unstable,Copeland,Minimax,6,22,0,1,0.9057738095238095,8.0,0.9057738095238095,8.0,0.8537121212121211,4.0
Unstable,Copeland,Minimax,6,22,0,2,0.9170495827196857,6.0,0.9170495827196857,6.0,0.8655248359887535,6.0
Unstable,Copeland,Minimax,6,22,0,3,0.9125672877846791,6.0,0.9125672877846791,6.0,0.9560671936758893,6.0
Unstable,Copeland,Minimax,6,22,0,4,0.9899084249084249,4.0,0.9899084249084249,4.0,0.9418531468531468,7.0
Unstable,Copeland,Minimax,6,22,0,5,0.9287273493468183,8.0,0.9287273493468183,8.0,0.9729967819790828,4.0
Unstable,Copeland,Minimax,6,22,0,6,,,0.9125672877846791,9.0,0.9560671936758893,5.0
Unstable,Copeland,Minimax,6,22,0,7,,,0.9899084249084249,9.0,0.9418531468531468,5.0
Unstable,Copeland,Minimax,6,22,0,8,,,0.9280952380952381,4.0,0.8770964749536178,7.0
Unstable,Copeland,Minimax,6,23,0,0,0.9995454545454545,6.0,0.9540692640692641,6.0,0.9995454545454545,6.0
Unstable,Copeland,Minimax,6,23,0,1,0.8537121212121211,8.0,0.9057738095238095,8.0,0.8537121212121211,4.0
Unstable,Copeland,Minimax,6,23,0,2,0.8167497556207233,6.0,0.8704915514592934,6.0,0.8167497556207233,6.0
Unstable,Copeland,Minimax,6,23,0,3,0.7907542457542457,6.0,0.8456776556776556,6.0,0.7907542457542457,6.0
Unstable,Copeland,Minimax,6,23,0,4,0.9397163947163947,4.0,0.896959706959707,4.0,0.9397163947163947,7.0
Unstable,Copeland,Minimax,6,23,0,5,0.9397163947163947,8.0,0.896959706959707,8.0,0.9397163947163947,4.0
Unstable,Copeland,Minimax,6,23,0,6,,,0.8942606516290726,9.0,0.8416507177033492,5.0
Unstable,Copeland,Minimax,6,23,0,7,,,0.9900898472596585,9.0,0.9618096054888507,5.0
Unstable,Copeland,Minimax,6,23,0,8,,,0.8745238095238095,4.0,0.9162121212121211,7.0
Unstable,Copeland,Minimax,6,24,0,0,0.9397163947163947,6.0,0.896959706959707,6.0,0.9397163947163947,6.0
Unstable,Copeland,Minimax,6,24,0,1,0.8416507177033492,8.0,0.8942606516290726,8.0,0.8416507177033492,4.0
Unstable,Copeland,Minimax,6,24,0,2,0.9397163947163947,6.0,0.896959706959707,6.0,0.9397163947163947,6.0
Unstable,Copeland,Minimax,6,24,0,3,0.9560671936758893,6.0,0.9125672877846791,6.0,0.9560671936758893,6.0
Unstable,Copeland,Minimax,6,24,0,4,0.9715080713678844,4.0,0.9808322207387628,4.0,0.9715080713678844,7.0
Unstable,Copeland,Minimax,6,24,0,5,0.9715080713678844,8.0,0.9808322207387628,8.0,0.9715080713678844,4.0
Unstable,Copeland,Minimax,6,24,0,6,,,0.8704915514592934,9.0,0.8167497556207233,5.0
Unstable,Copeland,Minimax,6,24,0,7,,,0.9454697554697554,9.0,0.9905364455364455,5.0
Unstable,Copeland,Minimax,6,24,0,8,,,0.8582194616977226,4.0,0.8038932806324111,7.0
Unstable,Copeland,Minimax,6,25,0,0,0.9242311827956989,6.0,0.9242311827956989,6.0,0.8704915514592934,6.0
Unstable,Copeland,Minimax,6,25,0,1,0.9340794392523365,8.0,0.9340794392523365,8.0,0.9808322207387628,4.0
Unstable,Copeland,Minimax,6,25,0,2,0.9798921568627451,6.0,0.9798921568627451,6.0,0.9701120448179271,6.0
Unstable,Copeland,Minimax,6,25,0,3,0.9798921568627451,6.0,0.9798921568627451,6.0,0.9701120448179271,6.0
Unstable,Copeland,Minimax,6,25,0,4,0.9703737864077671,4.0,0.9703737864077671,4.0,0.9801063337956541,7.0
Unstable,Copeland,Minimax,6,25,0,5,0.9995,8.0,0.9995,8.0,0.9495238095238094,4.0
Unstable,Copeland,Minimax,6,25,0,6,,,0.8766929824561405,9.0,0.9205764411027568,5.0
Unstable,Copeland,Minimax,6,25,0,7,,,0.9356702127659575,9.0,0.8825025329280648,5.0
Unstable,Copeland,Minimax,6,25,0,8,,,0.9703737864077671,4.0,0.9801063337956541,7.0
Unstable,Copeland,Minimax,6,26,0,0,0.9808322207387628,6.0,0.9340794392523365,6.0,0.9808322207387628,6.0
Unstable,Copeland,Minimax,6,26,0,1,0.9701120448179271,8.0,0.9798921568627451,8.0,0.9701120448179271,4.0
Unstable,Copeland,Minimax,6,26,0,2,0.9057738095238095,6.0,0.9578333333333334,6.0,0.9057738095238095,6.0
Unstable,Copeland,Minimax,6,26,0,3,0.9801063337956541,6.0,0.9703737864077671,6.0,0.9801063337956541,6.0
Unstable,Copeland,Minimax,6,26,0,4,0.88187675070028,4.0,0.8398361344537816,4.0,0.88187675070028,7.0
Unstable,Copeland,Minimax,6,26,0,5,0.9170495827196857,8.0,0.9685721649484537,8.0,0.9170495827196857,4.0
Unstable,Copeland,Minimax,6,26,0,6,,,0.8883888888888889,9.0,0.8328571428571429,5.0
Unstable,Copeland,Minimax,6,26,0,7,,,0.9995,9.0,0.9495238095238094,5.0
Unstable,Copeland,Minimax,6,26,0,8,,,0.8690652173913044,4.0,0.9125672877846791,7.0
Unstable,Copeland,Minimax,6,27,0,0,0.9287273493468183,6.0,0.8844557522123895,6.0,0.9287273493468183,6.0
Unstable,Copeland,Minimax,6,27,0,1,0.9370238095238095,8.0,0.892357142857143,8.0,0.9370238095238095,4.0
Unstable,Copeland,Minimax,6,27,0,2,0.9995238095238095,6.0,0.9518809523809524,6.0,0.9995238095238095,6.0
Unstable,Copeland,Minimax,6,27,0,3,0.9599198491277698,6.0,0.9895990099009901,6.0,0.9599198491277698,6.0
Unstable,Copeland,Minimax,6,27,0,4,0.8328571428571429,4.0,0.8883888888888889,4.0,0.8328571428571429,7.0
Unstable,Copeland,Minimax,6,27,0,5,0.9900898472596585,8.0,0.9428962264150944,8.0,0.9900898472596585,4.0
Unstable,Copeland,Minimax,6,27,0,6,,,0.9356702127659575,9.0,0.8825025329280648,5.0
Unstable,Copeland,Minimax,6,27,0,7,,,0.9005989010989012,9.0,0.8456776556776556,5.0
Unstable,Copeland,Minimax,6,27,0,8,,,0.9895990099009901,4.0,0.9599198491277698,7.0
Unstable,Copeland,Minimax,6,28,0,0,0.896959706959707,6.0,0.896959706959707,6.0,0.9397163947163947,6.0
Unstable,Copeland,Minimax,6,28,0,1,0.9900898472596585,8.0,0.9900898472596585,8.0,0.9618096054888507,4.0
Unstable,Copeland,Minimax,6,28,0,2,0.8825025329280648,6.0,0.8825025329280648,6.0,0.8293326885880077,6.0
Unstable,Copeland,Minimax,6,28,0,3,0.8745238095238095,6.0,0.8745238095238095,6.0,0.9162121212121211,6.0
Unstable,Copeland,Minimax,6,28,0,4,0.9701120448179271,4.0,0.9701120448179271,4.0,0.921114081996435,7.0
Unstable,Copeland,Minimax,6,28,0,5,0.9701120448179271,8.0,0.9701120448179271,8.0,0.921114081996435,4.0
Unstable,Copeland,Minimax,6,28,0,6,,,0.8456776556776556,9.0,0.7907542457542457,5.0
Unstable,Copeland,Minimax,6,28,0,7,,,0.8893543179983857,9.0,0.931748844375963,5.0
Unstable,Copeland,Minimax,6,28,0,8,,,0.9125672877846791,4.0,0.9560671936758893,7.0
Unstable,Copeland,Minimax,6,29,0,0,0.9801063337956541,6.0,0.9801063337956541,6.0,0.9315842894969109,6.0
Unstable,Copeland,Minimax,6,29,0,1,0.9170495827196857,8.0,0.9170495827196857,8.0,0.8655248359887535,4.0
Unstable,Copeland,Minimax,6,29,0,2,0.9287273493468183,6.0,0.9287273493468183,6.0,0.9729967819790828,6.0
Unstable,Copeland,Minimax,6,29,0,3,0.8825025329280648,6.0,0.8825025329280648,6.0,0.8293326885880077,6.0
Unstable,Copeland,Minimax,6,29,0,4,0.9599198491277698,4.0,0.9599198491277698,4.0,0.9104365436543654,7.0
Unstable,Copeland,Minimax,6,29,0,5,0.9046962233169129,8.0,0.9046962233169129,8.0,0.94782131661442,4.0
Unstable,Copeland,Minimax,6,29,0,6,,,0.8456776556776556,9.0,0.7907542457542457,5.0
Unstable,Copeland,Minimax,6,29,0,7,,,0.8893543179983857,9.0,0.931748844375963,5.0
Unstable,Copeland,Minimax,6,29,0,8,,,0.9454697554697554,4.0,0.9905364455364455,7.0

